Price,Close
Ticker,AAPL
Date,
2012-09-11,19.896839141845703
2012-09-12,20.17394256591797
2012-09-13,20.57122230529785
2012-09-14,20.82122230529785
2012-09-17,21.077239990234375
2012-09-18,21.14139747619629
2012-09-19,21.147119522094727
2012-09-20,21.044706344604492
2012-09-21,21.086578369140625
2012-09-24,20.80646324157715
2012-09-25,20.286893844604492
2012-09-26,20.035093307495117
2012-09-27,20.521228790283203
2012-09-28,20.092931747436523
2012-10-01,19.860702514648438
2012-10-02,19.91852569580078
2012-10-03,20.22395133972168
2012-10-04,20.08388900756836
2012-10-05,19.6558895111084
2012-10-08,19.221561431884766
2012-10-09,19.151681900024414
2012-10-10,19.304092407226562
2012-10-11,18.918258666992188
2012-10-12,18.96674156188965
2012-10-15,19.118854522705078
2012-10-16,19.571550369262695
2012-10-17,19.415529251098633
2012-10-18,19.055004119873047
2012-10-19,18.368268966674805
2012-10-22,19.096864700317383
2012-10-23,18.474287033081055
2012-10-24,18.57880973815918
2012-10-25,18.359230041503906
2012-10-26,18.192365646362305
2012-10-31,17.930923461914062
2012-11-01,17.967674255371094
2012-11-02,17.373098373413086
2012-11-05,17.608642578125
2012-11-06,17.555326461791992
2012-11-07,16.883617401123047
2012-11-08,16.270898818969727
2012-11-09,16.552602767944336
2012-11-12,16.424610137939453
2012-11-13,16.426727294921875
2012-11-14,16.24458122253418
2012-11-15,15.903883934020996
2012-11-16,15.96621322631836
2012-11-19,17.117507934570312
2012-11-20,16.97166633605957
2012-11-21,16.99557113647461
2012-11-23,17.292097091674805
2012-11-26,17.837629318237305
2012-11-27,17.69390869140625
2012-11-28,17.638242721557617
2012-11-29,17.832489013671875
2012-11-30,17.70903968811035
2012-12-03,17.736572265625
2012-12-04,17.423709869384766
2012-12-05,16.302371978759766
2012-12-06,16.558048248291016
2012-12-07,16.134748458862305
2012-12-10,16.030961990356445
2012-12-11,16.381044387817383
2012-12-12,16.30872344970703
2012-12-13,16.027034759521484
2012-12-14,15.424918174743652
2012-12-17,15.698445320129395
2012-12-18,16.154415130615234
2012-12-19,15.92475700378418
2012-12-20,15.7861909866333
2012-12-21,15.71357250213623
2012-12-24,15.738977432250977
2012-12-26,15.522032737731934
2012-12-27,15.584365844726562
2012-12-28,15.41886043548584
2012-12-31,16.102066040039062
2013-01-02,16.61220359802246
2013-01-03,16.402524948120117
2013-01-04,15.945645332336426
2013-01-07,15.851842880249023
2013-01-08,15.894499778747559
2013-01-09,15.646089553833008
2013-01-10,15.840046882629395
2013-01-11,15.742912292480469
2013-01-14,15.18164348602295
2013-01-15,14.702669143676758
2013-01-16,15.312955856323242
2013-01-17,15.209781646728516
2013-01-18,15.128690719604492
2013-01-22,15.273015975952148
2013-01-23,15.552602767944336
2013-01-24,13.630949974060059
2013-01-25,13.309617042541504
2013-01-28,13.610675811767578
2013-01-29,13.866047859191895
2013-01-30,13.82247543334961
2013-01-31,13.781929969787598
2013-02-01,13.725351333618164
2013-02-04,13.383443832397461
2013-02-05,13.853038787841797
2013-02-06,13.838212966918945
2013-02-07,14.249676704406738
2013-02-08,14.455406188964844
2013-02-11,14.606060028076172
2013-02-12,14.23993968963623
2013-02-13,14.212851524353027
2013-02-14,14.2000732421875
2013-02-15,14.004379272460938
2013-02-19,13.999208450317383
2013-02-20,13.660178184509277
2013-02-21,13.57526683807373
2013-02-22,13.719826698303223
2013-02-25,13.476052284240723
2013-02-26,13.66382884979248
2013-02-27,13.529919624328613
2013-02-28,13.433445930480957
2013-03-01,13.100807189941406
2013-03-04,12.783685684204102
2013-03-05,13.121194839477539
2013-03-06,12.95442008972168
2013-03-07,13.10415267944336
2013-03-08,13.138848304748535
2013-03-11,13.326013565063477
2013-03-12,13.038718223571777
2013-03-13,13.036283493041992
2013-03-14,13.162586212158203
2013-03-15,13.502223014831543
2013-03-18,13.869254112243652
2013-03-19,13.831822395324707
2013-03-20,13.758476257324219
2013-03-21,13.778261184692383
2013-03-22,14.057639122009277
2013-03-25,14.108463287353516
2013-03-26,14.034208297729492
2013-03-27,13.758476257324219
2013-03-28,13.471792221069336
2013-04-01,13.053325653076172
2013-04-02,13.080109596252441
2013-04-03,13.147062301635742
2013-04-04,13.017110824584961
2013-04-05,12.879552841186523
2013-04-08,12.97115421295166
2013-04-09,12.994587898254395
2013-04-10,13.259665489196777
2013-04-11,13.218276023864746
2013-04-12,13.080414772033691
2013-04-15,12.777596473693848
2013-04-16,12.97206974029541
2013-04-17,12.258703231811523
2013-04-18,11.931538581848145
2013-04-19,11.885284423828125
2013-04-22,12.133007049560547
2013-04-23,12.36004638671875
2013-04-24,12.339654922485352
2013-04-25,12.428521156311035
2013-04-26,12.69694709777832
2013-04-29,13.090150833129883
2013-04-30,13.475441932678223
2013-05-01,13.36922836303711
2013-05-02,13.558833122253418
2013-05-03,13.694565773010254
2013-05-06,14.021121978759766
2013-05-07,13.95872974395752
2013-05-08,14.116374969482422
2013-05-09,13.993223190307617
2013-05-10,13.876810073852539
2013-05-13,13.931035995483398
2013-05-14,13.597722053527832
2013-05-15,13.137887001037598
2013-05-16,13.31342887878418
2013-05-17,13.272989273071289
2013-05-20,13.569232940673828
2013-05-21,13.469057083129883
2013-05-22,13.520829200744629
2013-05-23,13.545031547546387
2013-05-24,13.637243270874023
2013-05-28,13.523587226867676
2013-05-29,13.631114959716797
2013-05-30,13.834228515625
2013-05-31,13.777554512023926
2013-06-03,13.807880401611328
2013-06-04,13.764688491821289
2013-06-05,13.63602066040039
2013-06-06,13.432295799255371
2013-06-07,13.534924507141113
2013-06-10,13.445469856262207
2013-06-11,13.40594482421875
2013-06-12,13.240213394165039
2013-06-13,13.355704307556152
2013-06-14,13.174652099609375
2013-06-17,13.234389305114746
2013-06-18,13.227344512939453
2013-06-19,12.958678245544434
2013-06-20,12.769964218139648
2013-06-21,12.667641639709473
2013-06-24,12.331876754760742
2013-06-25,12.334636688232422
2013-06-26,12.194939613342285
2013-06-27,12.063517570495605
2013-06-28,12.1477632522583
2013-07-01,12.536524772644043
2013-07-02,12.82050895690918
2013-07-03,12.89127254486084
2013-07-05,12.787727355957031
2013-07-08,12.715124130249023
2013-07-09,12.938762664794922
2013-07-10,12.889131546020508
2013-07-11,13.090096473693848
2013-07-12,13.066203117370605
2013-07-15,13.094696044921875
2013-07-16,13.17924976348877
2013-07-17,13.182618141174316
2013-07-18,13.22704029083252
2013-07-19,13.01841926574707
2013-07-22,13.060078620910645
2013-07-23,12.835829734802246
2013-07-24,13.495095252990723
2013-07-25,13.433515548706055
2013-07-26,13.509801864624023
2013-07-29,13.718123435974121
2013-07-30,13.887537002563477
2013-07-31,13.86333179473877
2013-08-01,13.99046516418457
2013-08-02,14.169989585876465
2013-08-05,14.381672859191895
2013-08-06,14.253008842468262
2013-08-07,14.24474048614502
2013-08-08,14.216370582580566
2013-08-09,14.014076232910156
2013-08-12,14.412186622619629
2013-08-13,15.097086906433105
2013-08-14,15.372464179992676
2013-08-15,15.354270935058594
2013-08-16,15.490569114685059
2013-08-19,15.657403945922852
2013-08-20,15.451708793640137
2013-08-21,15.491498947143555
2013-08-22,15.510001182556152
2013-08-23,15.450178146362305
2013-08-26,15.510311126708984
2013-08-27,15.066863059997559
2013-08-28,15.13809871673584
2013-08-29,15.162773132324219
2013-08-30,15.024619102478027
2013-09-03,15.066559791564941
2013-09-04,15.37832260131836
2013-09-05,15.27286148071289
2013-09-06,15.363834381103516
2013-09-09,15.60898208618164
2013-09-10,15.253437042236328
2013-09-11,14.422983169555664
2013-09-12,14.57655143737793
2013-09-13,14.336321830749512
2013-09-16,13.880550384521484
2013-09-17,14.040904998779297
2013-09-18,14.329543113708496
2013-09-19,14.564525604248047
2013-09-20,14.413725852966309
2013-09-23,15.130080223083496
2013-09-24,15.082592964172363
2013-09-25,14.849156379699707
2013-09-26,14.993780136108398
2013-09-27,14.886773109436035
2013-09-30,14.701751708984375
2013-10-01,15.047441482543945
2013-10-02,15.09677791595459
2013-10-03,14.907129287719727
2013-10-04,14.89541244506836
2013-10-07,15.040966987609863
2013-10-08,14.830964088439941
2013-10-09,15.005189895629883
2013-10-10,15.0992431640625
2013-10-11,15.197002410888672
2013-10-14,15.296600341796875
2013-10-15,15.378013610839844
2013-10-16,15.452947616577148
2013-10-17,15.557486534118652
2013-10-18,15.692863464355469
2013-10-21,16.077411651611328
2013-10-22,16.031457901000977
2013-10-23,16.18842124938965
2013-10-24,16.402742385864258
2013-10-25,16.219263076782227
2013-10-28,16.34014129638672
2013-10-29,15.933085441589355
2013-10-30,16.186574935913086
2013-10-31,16.118722915649414
2013-11-01,16.036388397216797
2013-11-04,16.243619918823242
2013-11-05,16.203533172607422
2013-11-06,16.157630920410156
2013-11-07,15.896149635314941
2013-11-08,16.146465301513672
2013-11-11,16.099624633789062
2013-11-12,16.12940216064453
2013-11-13,16.148637771606445
2013-11-14,16.382190704345703
2013-11-15,16.283864974975586
2013-11-18,16.086605072021484
2013-11-19,16.115131378173828
2013-11-20,15.974005699157715
2013-11-21,16.16444969177246
2013-11-22,16.122886657714844
2013-11-25,16.245101928710938
2013-11-26,16.54472541809082
2013-11-27,16.934310913085938
2013-11-29,17.247896194458008
2013-12-02,17.097766876220703
2013-12-03,17.56582260131836
2013-12-04,17.524877548217773
2013-12-05,17.61483383178711
2013-12-06,17.37040901184082
2013-12-09,17.56923484802246
2013-12-10,17.54193878173828
2013-12-11,17.41197395324707
2013-12-12,17.38654327392578
2013-12-13,17.197021484375
2013-12-16,17.292245864868164
2013-12-17,17.214393615722656
2013-12-18,17.08349609375
2013-12-19,16.88777732849121
2013-12-20,17.029216766357422
2013-12-23,17.68276023864746
2013-12-24,17.60770034790039
2013-12-26,17.490760803222656
2013-12-27,17.37257957458496
2013-12-30,17.19981575012207
2013-12-31,17.40143394470215
2014-01-02,17.156709671020508
2014-01-03,16.779842376708984
2014-01-06,16.87134552001953
2014-01-07,16.750680923461914
2014-01-08,16.856765747070312
2014-01-09,16.64150047302246
2014-01-10,16.530458450317383
2014-01-13,16.61699867248535
2014-01-14,16.947635650634766
2014-01-15,17.287899017333984
2014-01-16,17.191438674926758
2014-01-17,16.770225524902344
2014-01-21,17.030773162841797
2014-01-22,17.106460571289062
2014-01-23,17.251298904418945
2014-01-24,16.93771743774414
2014-01-27,17.07512855529785
2014-01-28,15.710358619689941
2014-01-29,15.531999588012695
2014-01-30,15.501917839050293
2014-01-31,15.527351379394531
2014-02-03,15.556193351745605
2014-02-04,15.78138256072998
2014-02-05,15.899256706237793
2014-02-06,15.991928100585938
2014-02-07,16.215654373168945
2014-02-10,16.506155014038086
2014-02-11,16.72364044189453
2014-02-12,16.722393035888672
2014-02-13,16.987934112548828
2014-02-14,16.974205017089844
2014-02-18,17.036603927612305
2014-02-19,16.767641067504883
2014-02-20,16.573556900024414
2014-02-21,16.389453887939453
2014-02-24,16.461223602294922
2014-02-25,16.289920806884766
2014-02-26,16.142953872680664
2014-02-27,16.464963912963867
2014-02-28,16.420345306396484
2014-03-03,16.467771530151367
2014-03-04,16.576358795166016
2014-03-05,16.611312866210938
2014-03-06,16.56107521057129
2014-03-07,16.551395416259766
2014-03-10,16.566370010375977
2014-03-11,16.727689743041992
2014-03-12,16.743919372558594
2014-03-13,16.55795669555664
2014-03-14,16.371978759765625
2014-03-17,16.435943603515625
2014-03-18,16.581348419189453
2014-03-19,16.576988220214844
2014-03-20,16.497102737426758
2014-03-21,16.627220153808594
2014-03-24,16.824432373046875
2014-03-25,17.005403518676758
2014-03-26,16.842836380004883
2014-03-27,16.77044105529785
2014-03-28,16.751718521118164
2014-03-31,16.747976303100586
2014-04-01,16.901187896728516
2014-04-02,16.929277420043945
2014-04-03,16.811941146850586
2014-04-04,16.594451904296875
2014-04-07,16.333906173706055
2014-04-08,16.332977294921875
2014-04-09,16.547658920288086
2014-04-10,16.334228515625
2014-04-11,16.213470458984375
2014-04-14,16.278066635131836
2014-04-15,16.1619873046875
2014-04-16,16.194744110107422
2014-04-17,16.379783630371094
2014-04-21,16.57417106628418
2014-04-22,16.59071159362793
2014-04-23,16.373851776123047
2014-04-24,17.716215133666992
2014-04-25,17.84632682800293
2014-04-28,18.537485122680664
2014-04-29,18.482561111450195
2014-04-30,18.412662506103516
2014-05-01,18.456035614013672
2014-05-02,18.490352630615234
2014-05-05,18.751840591430664
2014-05-06,18.54746437072754
2014-05-07,18.482561111450195
2014-05-08,18.44961929321289
2014-05-09,18.37274169921875
2014-05-12,18.601482391357422
2014-05-13,18.630659103393555
2014-05-14,18.63411521911621
2014-05-15,18.475650787353516
2014-05-16,18.748329162597656
2014-05-19,18.970483779907227
2014-05-20,18.97425079345703
2014-05-21,19.02445411682129
2014-05-22,19.054574966430664
2014-05-23,19.269821166992188
2014-05-27,19.630661010742188
2014-05-28,19.5798282623291
2014-05-29,19.936594009399414
2014-05-30,19.861915588378906
2014-06-02,19.72542953491211
2014-06-03,20.004371643066406
2014-06-04,20.232797622680664
2014-06-05,20.31218147277832
2014-06-06,20.256324768066406
2014-06-09,20.5804500579834
2014-06-10,20.701257705688477
2014-06-11,20.615602493286133
2014-06-12,20.2707576751709
2014-06-13,20.048917770385742
2014-06-16,20.25098991394043
2014-06-17,20.224634170532227
2014-06-18,20.246604919433594
2014-06-19,20.17632293701172
2014-06-20,19.967655181884766
2014-06-23,19.950082778930664
2014-06-24,19.829282760620117
2014-06-25,19.846858978271484
2014-06-26,19.96546173095703
2014-06-27,20.202674865722656
2014-06-30,20.411333084106445
2014-07-01,20.540918350219727
2014-07-02,20.532135009765625
2014-07-03,20.652936935424805
2014-07-07,21.07904052734375
2014-07-08,20.942869186401367
2014-07-09,20.951648712158203
2014-07-10,20.874778747558594
2014-07-11,20.914310455322266
2014-07-14,21.184473037719727
2014-07-15,20.936279296875
2014-07-16,20.817668914794922
2014-07-17,20.446474075317383
2014-07-18,20.740795135498047
2014-07-21,20.633174896240234
2014-07-22,20.80449104309082
2014-07-23,21.34701156616211
2014-07-24,21.311872482299805
2014-07-25,21.45243263244629
2014-07-28,21.748952865600586
2014-07-29,21.608381271362305
2014-07-30,21.557859420776367
2014-07-31,20.997770309448242
2014-08-01,21.114187240600586
2014-08-04,20.995582580566406
2014-08-05,20.89234733581543
2014-08-06,20.857210159301758
2014-08-07,20.85500144958496
2014-08-08,20.912389755249023
2014-08-11,21.18830680847168
2014-08-12,21.183895111083984
2014-08-13,21.464231491088867
2014-08-14,21.521608352661133
2014-08-15,21.627567291259766
2014-08-18,21.888036727905273
2014-08-19,22.190439224243164
2014-08-20,22.19926643371582
2014-08-21,22.201478958129883
2014-08-22,22.36482048034668
2014-08-25,22.41338539123535
2014-08-26,22.26990509033203
2014-08-27,22.54361343383789
2014-08-28,22.570104598999023
2014-08-29,22.62528419494629
2014-09-02,22.8018798828125
2014-09-03,21.839473724365234
2014-09-04,21.658479690551758
2014-09-05,21.84609603881836
2014-09-08,21.711448669433594
2014-09-09,21.629776000976562
2014-09-10,22.294191360473633
2014-09-11,22.38910675048828
2014-09-12,22.439876556396484
2014-09-15,22.433246612548828
2014-09-16,22.263288497924805
2014-09-17,22.422218322753906
2014-09-18,22.46857261657715
2014-09-19,22.285356521606445
2014-09-22,22.307430267333984
2014-09-23,22.65619468688965
2014-09-24,22.459732055664062
2014-09-25,21.603290557861328
2014-09-26,22.238998413085938
2014-09-29,22.097740173339844
2014-09-30,22.238998413085938
2014-10-01,21.892454147338867
2014-10-02,22.051382064819336
2014-10-03,21.989574432373047
2014-10-06,21.989574432373047
2014-10-07,21.79754066467285
2014-10-08,22.25004768371582
2014-10-09,22.298603057861328
2014-10-10,22.234586715698242
2014-10-13,22.03151512145996
2014-10-14,21.79754066467285
2014-10-15,21.53045082092285
2014-10-16,21.247907638549805
2014-10-17,21.559144973754883
2014-10-20,22.02047348022461
2014-10-21,22.618661880493164
2014-10-22,22.73344612121582
2014-10-23,23.139598846435547
2014-10-24,23.225688934326172
2014-10-27,23.201414108276367
2014-10-28,23.561199188232422
2014-10-29,23.693641662597656
2014-10-30,23.614179611206055
2014-10-31,23.839330673217773
2014-11-03,24.148357391357422
2014-11-04,23.971763610839844
2014-11-05,24.029159545898438
2014-11-06,24.097883224487305
2014-11-07,24.16660499572754
2014-11-10,24.1267032623291
2014-11-11,24.319578170776367
2014-11-12,24.6632022857666
2014-11-13,25.011249542236328
2014-11-14,25.31275177001953
2014-11-17,25.270633697509766
2014-11-18,25.598739624023438
2014-11-19,25.421384811401367
2014-11-20,25.78495979309082
2014-11-21,25.8204288482666
2014-11-24,26.29928970336914
2014-11-25,26.070940017700195
2014-11-26,26.381309509277344
2014-11-28,26.36578941345215
2014-12-01,25.510059356689453
2014-12-02,25.412513732910156
2014-12-03,25.700712203979492
2014-12-04,25.603174209594727
2014-12-05,25.494544982910156
2014-12-08,24.91814613342285
2014-12-09,25.29945945739746
2014-12-10,24.81839370727539
2014-12-11,24.74522590637207
2014-12-12,24.326231002807617
2014-12-15,23.993688583374023
2014-12-16,23.66558265686035
2014-12-17,24.25528335571289
2014-12-18,24.973573684692383
2014-12-19,24.780698776245117
2014-12-22,25.037858963012695
2014-12-23,24.94917869567871
2014-12-24,24.83168601989746
2014-12-26,25.270633697509766
2014-12-29,25.252899169921875
2014-12-30,24.944753646850586
2014-12-31,24.470321655273438
2015-01-02,24.2375545501709
2015-01-05,23.55474281311035
2015-01-06,23.556957244873047
2015-01-07,23.887271881103516
2015-01-08,24.80508041381836
2015-01-09,24.83168601989746
2015-01-12,24.219812393188477
2015-01-13,24.434852600097656
2015-01-14,24.34174346923828
2015-01-15,23.68110466003418
2015-01-16,23.49710464477539
2015-01-20,24.102317810058594
2015-01-21,24.28631591796875
2015-01-22,24.91814613342285
2015-01-23,25.046722412109375
2015-01-26,25.073328018188477
2015-01-27,24.195430755615234
2015-01-28,25.563268661499023
2015-01-29,26.359140396118164
2015-01-30,25.97339630126953
2015-02-02,26.29928970336914
2015-02-03,26.30371856689453
2015-02-04,26.505455017089844
2015-02-05,26.694637298583984
2015-02-06,26.469846725463867
2015-02-09,26.645671844482422
2015-02-10,27.157573699951172
2015-02-11,27.794116973876953
2015-02-12,28.14577293395996
2015-02-13,28.283761978149414
2015-02-17,28.4506893157959
2015-02-18,28.648775100708008
2015-02-19,28.588674545288086
2015-02-20,28.822370529174805
2015-02-23,29.60135841369629
2015-02-24,29.4166316986084
2015-02-25,28.664352416992188
2015-02-26,29.027141571044922
2015-02-27,28.590906143188477
2015-03-02,28.731121063232422
2015-03-03,28.791213989257812
2015-03-04,28.60871696472168
2015-03-05,28.1346492767334
2015-03-06,28.176925659179688
2015-03-09,28.297115325927734
2015-03-10,27.711769104003906
2015-03-11,27.20654296875
2015-03-12,27.698410034179688
2015-03-13,27.50700569152832
2015-03-16,27.809701919555664
2015-03-17,28.27486801147461
2015-03-18,28.5931339263916
2015-03-19,28.37723731994629
2015-03-20,28.021142959594727
2015-03-23,28.312694549560547
2015-03-24,28.196962356567383
2015-03-25,27.460264205932617
2015-03-26,27.65167236328125
2015-03-27,27.43134117126465
2015-03-30,28.125741958618164
2015-03-31,27.69396209716797
2015-04-01,27.653900146484375
2015-04-02,27.892045974731445
2015-04-06,28.343854904174805
2015-04-07,28.045618057250977
2015-04-08,27.954364776611328
2015-04-09,28.16802978515625
2015-04-10,28.28822135925293
2015-04-13,28.23257827758789
2015-04-14,28.11016082763672
2015-04-15,28.216989517211914
2015-04-16,28.081226348876953
2015-04-17,27.765180587768555
2015-04-20,28.39949607849121
2015-04-21,28.245929718017578
2015-04-22,28.62652015686035
2015-04-23,28.860212326049805
2015-04-24,28.99597930908203
2015-04-27,29.523456573486328
2015-04-28,29.058303833007812
2015-04-29,28.630971908569336
2015-04-30,27.854211807250977
2015-05-01,28.699960708618164
2015-05-04,28.644325256347656
2015-05-05,27.998882293701172
2015-05-06,27.823055267333984
2015-05-07,27.995147705078125
2015-05-08,28.522594451904297
2015-05-11,28.232046127319336
2015-05-12,28.131479263305664
2015-05-13,28.162769317626953
2015-05-14,28.819843292236328
2015-05-15,28.779613494873047
2015-05-18,29.096982955932617
2015-05-19,29.070161819458008
2015-05-20,29.067930221557617
2015-05-21,29.36517906188965
2015-05-22,29.6221923828125
2015-05-26,28.969587326049805
2015-05-27,29.510446548461914
2015-05-28,29.45233917236328
2015-05-29,29.117097854614258
2015-06-01,29.175199508666992
2015-06-02,29.045583724975586
2015-06-03,29.08133888244629
2015-06-04,28.911474227905273
2015-06-05,28.752790451049805
2015-06-08,28.562829971313477
2015-06-09,28.477895736694336
2015-06-10,28.804201126098633
2015-06-11,28.7393856048584
2015-06-12,28.422021865844727
2015-06-15,28.366147994995117
2015-06-16,28.518129348754883
2015-06-17,28.451078414916992
2015-06-18,28.580705642700195
2015-06-19,28.294626235961914
2015-06-22,28.520355224609375
2015-06-23,28.390729904174805
2015-06-24,28.63210678100586
2015-06-25,28.49577522277832
2015-06-26,28.328149795532227
2015-06-29,27.831993103027344
2015-06-30,28.033145904541016
2015-07-01,28.294626235961914
2015-07-02,28.258874893188477
2015-07-06,28.160526275634766
2015-07-07,28.091245651245117
2015-07-08,27.393938064575195
2015-07-09,26.835205078125
2015-07-10,27.5526180267334
2015-07-13,28.08454704284668
2015-07-14,28.07337188720703
2015-07-15,28.343795776367188
2015-07-16,28.721508026123047
2015-07-17,28.969587326049805
2015-07-20,29.517162322998047
2015-07-21,29.222137451171875
2015-07-22,27.986204147338867
2015-07-23,27.972793579101562
2015-07-24,27.825288772583008
2015-07-27,27.438642501831055
2015-07-28,27.574970245361328
2015-07-29,27.487810134887695
2015-07-30,27.349241256713867
2015-07-31,27.110097885131836
2015-08-03,26.470897674560547
2015-08-04,25.621610641479492
2015-08-05,25.791467666625977
2015-08-06,25.847591400146484
2015-08-07,25.93515396118164
2015-08-10,26.878084182739258
2015-08-11,25.479400634765625
2015-08-12,25.872289657592773
2015-08-13,25.85208511352539
2015-08-14,26.03394317626953
2015-08-17,26.303354263305664
2015-08-18,26.155174255371094
2015-08-19,25.820653915405273
2015-08-20,25.290815353393555
2015-08-21,23.743959426879883
2015-08-24,23.151264190673828
2015-08-25,23.29045295715332
2015-08-26,24.62627410888672
2015-08-27,25.351436614990234
2015-08-28,25.434494018554688
2015-08-31,25.31551742553711
2015-09-01,24.18399429321289
2015-09-02,25.221223831176758
2015-09-03,24.77894401550293
2015-09-04,24.531982421875
2015-09-08,25.214479446411133
2015-09-09,24.729543685913086
2015-09-10,25.27285385131836
2015-09-11,25.64104461669922
2015-09-14,25.88800811767578
2015-09-15,26.10577964782715
